0 0.000000 0.000000
10 0.000000 0.000000
20 0.000000 0.000000
30 0.000000 0.000000
40 0.000000 0.000000
50 0.000000 0.000000
60 0.000000 0.000000
70 0.000000 0.000000
80 0.000000 0.000000
90 0.000000 0.000000
100 0.000000 0.000000
110 0.000000 0.000000
120 0.000000 0.000000
130 0.000000 0.000000
140 0.000000 0.000000
150 0.000000 0.000000
160 0.000000 0.000000
170 0.000000 0.000000
180 0.000000 0.000000
190 0.000000 0.000000
200 0.000000 0.000000
210 0.000000 0.000000
220 0.000000 0.000000
230 0.000000 0.000000
240 0.000000 0.000000
250 0.000000 0.000000
260 0.000000 0.000000
270 0.000000 0.000000
280 0.000000 0.000000
290 0.000000 0.000000
300 0.000000 0.000000
310 0.000000 0.000000
320 0.000000 0.000000
330 0.000000 0.000000
340 0.000000 0.000000
350 0.000000 0.000000
360 0.000000 0.000000
370 0.000000 0.000000
380 0.000000 0.000000
390 0.000000 0.000000
400 0.000000 0.000000
410 0.000000 0.000000
420 0.000000 0.000000
430 0.000000 0.000000
440 0.000000 0.000000
450 0.000000 0.000000
460 0.000000 0.000000
470 0.000000 0.000000
480 0.000000 0.000000
490 0.000000 0.000000
500 0.000000 0.000000
510 0.000000 0.000000
520 0.000000 0.000000
530 3.426766 0.710856
540 6.841697 0.109743
550 6.409359 -0.127197
560 4.738876 -0.180212
570 3.030442 -0.156125
580 1.713201 -0.110688
590 0.845172 -0.068522
600 0.340374 -0.037493
610 0.082609 -0.017722
620 -0.027412 -0.006586
630 -0.059526 -0.001118
640 -0.056695 0.001066
650 -0.042271 0.001580
660 -0.027196 0.001386
670 -0.015464 0.000989
680 -0.007684 0.000616
690 -0.003133 0.000339
700 -0.000794 0.000161
710 0.000215 0.000061
720 0.000518 0.000011
730 0.000502 -0.000009
740 0.000377 -0.000014
750 0.000244 -0.000012
760 0.000140 -0.000009
770 0.000070 -0.000006
780 0.000029 -0.000003
790 0.000008 -0.000001
800 -0.000002 -0.000001
810 -0.000005 -0.000000
820 -0.000004 0.000000
830 -0.000003 0.000000
840 -0.000002 0.000000
850 -0.000001 0.000000
860 -0.000001 0.000000
870 -0.000000 0.000000
880 -0.000000 0.000000
890 0.000000 0.000000
900 0.000000 0.000000
910 0.000000 -0.000000
920 0.000000 -0.000000
930 0.000000 -0.000000
940 0.000000 -0.000000
950 0.000000 -0.000000
960 0.000000 -0.000000
970 0.000000 -0.000000
980 -0.000000 -0.000000
990 -0.000000 -0.000000
1000 -0.000000 0.000000
1010 -0.000000 0.000000
1020 -0.000000 0.000000
1030 -0.000000 0.000000
1040 -0.000000 0.000000
1050 -0.000000 0.000000
1060 -0.000000 0.000000
1070 0.000000 0.000000
1080 0.000000 0.000000
1090 0.000000 -0.000000
1100 0.000000 -0.000000
1110 0.000000 -0.000000
1120 0.000000 -0.000000
1130 0.000000 -0.000000
1140 0.000000 -0.000000
1150 0.000000 -0.000000
1160 -0.000000 -0.000000
1170 -0.000000 -0.000000
1180 -0.000000 0.000000
1190 -0.000000 0.000000
1200 -0.000000 0.000000
1210 -0.000000 0.000000
1220 -0.000000 0.000000
1230 -0.000000 0.000000
1240 -0.000000 0.000000
1250 0.000000 0.000000
1260 0.000000 0.000000
1270 0.000000 -0.000000
1280 0.000000 -0.000000
1290 0.000000 -0.000000
1300 0.000000 -0.000000
1310 0.000000 -0.000000
1320 0.000000 -0.000000
1330 0.000000 -0.000000
1340 0.000000 -0.000000
1350 -0.000000 -0.000000
1360 -0.000000 0.000000
1370 -0.000000 0.000000
1380 -0.000000 0.000000
1390 -0.000000 0.000000
1400 -0.000000 0.000000
1410 -0.000000 0.000000
1420 -0.000000 0.000000
1430 -0.000000 0.000000
1440 0.000000 0.000000
1450 0.000000 -0.000000
1460 0.000000 -0.000000
1470 0.000000 -0.000000
1480 0.000000 -0.000000
1490 0.000000 -0.000000
1500 0.000000 -0.000000
1510 0.057182 -0.000000
1520 0.059234 -0.000000
1530 3.469366 0.710856
1540 6.867426 0.109743
1550 6.422972 -0.127197
1560 4.745135 -0.180212
1570 3.032768 -0.156125
1580 1.713687 -0.110688
1590 0.844948 -0.068522
1600 0.339980 -0.037493
1610 0.082259 -0.017722
1620 -0.027660 -0.006586
1630 -0.059679 -0.001118
1640 -0.056778 0.001066
1650 -0.042311 0.001580
1660 -0.027212 0.001386
1670 -0.015468 0.000989
1680 -0.007682 0.000616
1690 -0.003131 0.000339
1700 -0.000792 0.000161
1710 0.000216 0.000061
1720 0.000519 0.000011
1730 0.000502 -0.000009
1740 0.000377 -0.000014
1750 0.000244 -0.000012
1760 0.000140 -0.000009
1770 0.000070 -0.000006
1780 0.000029 -0.000003
1790 0.000008 -0.000001
1800 -0.000002 -0.000001
1810 -0.000005 -0.000000
1820 -0.000004 0.000000
1830 -0.000003 0.000000
1840 -0.000002 0.000000
1850 -0.000001 0.000000
1860 -0.000001 0.000000
1870 -0.000000 0.000000
1880 -0.000000 0.000000
1890 0.000000 0.000000
1900 0.000000 0.000000
1910 0.000000 -0.000000
1920 0.000000 -0.000000
1930 0.000000 -0.000000
1940 0.000000 -0.000000
1950 0.000000 -0.000000
1960 0.000000 -0.000000
1970 0.000000 -0.000000
1980 -0.000000 -0.000000
1990 -0.000000 -0.000000
2000 -0.000000 0.000000
2010 -0.000000 0.000000
2020 -0.000000 0.000000
2030 -0.000000 0.000000
2040 -0.000000 0.000000
2050 -0.000000 0.000000
2060 -0.000000 0.000000
2070 0.000000 0.000000
2080 0.000000 0.000000
2090 0.000000 -0.000000
2100 0.000000 -0.000000
2110 0.000000 -0.000000
2120 0.000000 -0.000000
2130 0.000000 -0.000000
2140 0.000000 -0.000000
2150 0.000000 -0.000000
2160 -0.000000 -0.000000
2170 -0.000000 -0.000000
2180 -0.000000 0.000000
2190 -0.000000 0.000000
2200 -0.000000 0.000000
2210 -0.000000 0.000000
2220 -0.000000 0.000000
2230 -0.000000 0.000000
2240 -0.000000 0.000000
2250 0.000000 0.000000
2260 0.000000 0.000000
2270 0.000000 -0.000000
2280 0.000000 -0.000000
2290 0.000000 -0.000000
2300 0.000000 -0.000000
2310 0.000000 -0.000000
2320 0.000000 -0.000000
2330 0.000000 -0.000000
2340 0.000000 -0.000000
2350 -0.000000 -0.000000
2360 -0.000000 0.000000
2370 -0.000000 0.000000
2380 -0.000000 0.000000
2390 -0.000000 0.000000
2400 -0.000000 0.000000
2410 -0.000000 0.000000
2420 -0.000000 0.000000
2430 -0.000000 0.000000
2440 0.000000 0.000000
2450 0.000000 -0.000000
2460 0.000000 -0.000000
2470 0.000000 -0.000000
2480 0.000000 -0.000000
2490 0.000000 -0.000000
2500 0.000000 -0.000000
2510 0.114365 -0.000000
2520 0.118468 -0.000000
2530 3.511966 0.710856
2540 6.893155 0.109743
2550 6.436587 -0.127197
2560 4.751394 -0.180212
2570 3.035095 -0.156125
2580 1.714173 -0.110688
2590 0.844725 -0.068522
2600 0.339585 -0.037493
2610 0.081909 -0.017722
2620 -0.027907 -0.006586
2630 -0.059831 -0.001118
2640 -0.056861 0.001066
2650 -0.042351 0.001580
2660 -0.027228 0.001386
2670 -0.015471 0.000989
2680 -0.007681 0.000616
2690 -0.003128 0.000339
2700 -0.000789 0.000161
2710 0.000218 0.000061
2720 0.000520 0.000011
2730 0.000503 -0.000009
2740 0.000378 -0.000014
2750 0.000244 -0.000012
2760 0.000140 -0.000009
2770 0.000070 -0.000006
2780 0.000029 -0.000003
2790 0.000008 -0.000001
2800 -0.000002 -0.000001
2810 -0.000005 -0.000000
2820 -0.000004 0.000000
2830 -0.000003 0.000000
2840 -0.000002 0.000000
2850 -0.000001 0.000000
2860 -0.000001 0.000000
2870 -0.000000 0.000000
2880 -0.000000 0.000000
2890 0.000000 0.000000
2900 0.000000 0.000000
2910 0.000000 -0.000000
2920 0.000000 -0.000000
2930 0.000000 -0.000000
2940 0.000000 -0.000000
2950 0.000000 -0.000000
2960 0.000000 -0.000000
2970 0.000000 -0.000000
2980 -0.000000 -0.000000
2990 -0.000000 -0.000000
3000 -0.000000 0.000000
3010 -0.000000 0.000000
3020 -0.000000 0.000000
3030 -0.000000 0.000000
3040 -0.000000 0.000000
3050 -0.000000 0.000000
3060 -0.000000 0.000000
3070 0.000000 0.000000
